ethereum_address,ether_balance,unique_tokens,unique_transfers,mined_blocks,outgoing_txns,incoming_txns,total_eth_sent,avg_eth_sent,total_usd_sent,avg_usd_sent,total_eth_recd,avg_eth_recd,total_usd_recd,avg_usd_recd,active_months,monthly_outgoing_txns,monthly_incoming_txns,monthly_eth_sent,monthly_usd_sent,monthly_eth_recd,monthly_usd_recd,contracts_created,contract_txns_sent,incoming_avg_time_btwn_txns,incoming_std_time_btwn_txns,outgoing_avg_time_btwn_txns,outgoing_std_time_btwn_txns,num_tokens_used,Entity
0xe4bd96abe97fb64e35075432900ea3ca5c1abca2,206.50144676249408,67,7,0,9,12,2700,300,587925.0,65325.0,4408.363216933,367.363601411,1128458.2606082717,94038.18838402267,7,1.2857142857142858,1.7142857142857142,385.714285714,83989.28571428571,629.766173848,161208.3229440388,0,0,1182589.3636363638,1774342.561257621,1785616.875,2650842.042773279,40,
0x5fd8c3245ce27d3bf9af05c2106d622163793c83,14000.798427007778,59,2,0,13,13,2205.1,169.623076923,473049.533,36388.42561538462,16205.905,1246.608076923,178157.37595000002,13704.413534615383,27,0.48148148148148145,0.48148148148148145,81.67037037,17520.353074074075,600.218703704,6598.421331481482,0,0,408201.25,669581.4034672063,2103326.5833333335,4685219.243054722,28,
0xe637a2acbc531531700fcb7d2ed7e6d96ed8bbe8,750.7072814528633,57,6,0,27,64,1188.77458,44.028688148,711121.202606,26337.822318740746,2223.48784042,34.741997507,1216636.7765268045,19009.94963323132,18,1.5,3.5555555555555554,66.043032222,39506.73347811111,123.527102246,67590.93202926691,0,0,715887.6190476189,1911163.1665495464,1222273.5,2089612.7492756022,30,
0x0402e3499c80399ca40ef0dafd98f2db6a15300a,1372.15833487345,49,5,0,5,13,2102,420.4,305516.14,61103.227999999996,8176.43005056,628.956157735,132143.14502267772,10164.857309436746,30,0.16666666666666666,0.43333333333333335,70.066666667,10183.871333333334,272.547668352,4404.7715007559245,0,0,4382199.666666667,7054716.640265192,7027544.25,7957868.469625325,29,
0x0a6aef9d592595059d8d187bff2196d0f45a1bab,1477.38601877,46,4,0,3,12,0.399559,0.133186333,104.79825984,34.93275328,1477.78690077,123.148908398,481081.5790650628,40090.131588755234,17,0.17647058823529413,0.7058823529411765,0.023503471,6.16460352,86.928641222,28298.916415591928,0,0,1681909.8181818181,2544977.149396938,3892836.0,5267703.689320614,23,
0x76af50b39de841a048832863e39a3076041dbef4,227.02073654179577,51,22,0,18,18,6219.701,345.538944444,610453.7228100001,33914.095711666676,9691.983807328,538.443544852,183875.7721894316,10215.320677190646,40,0.45,0.45,155.492525,15261.34307025,242.299595183,4596.89430473579,0,0,5388930.0,8396116.277030388,3930865.0,5986907.942608042,23,
0x9148d5e77798bc82e4d47fa567ee356eed3e3be1,2552.157253709057,50,8,0,16,27,850.685,53.1678125,271257.36510000005,16953.585318749996,11003.03933,407.519975185,578503.8982753002,21426.070306492595,25,0.64,1.08,34.0274,10850.294604000002,440.1215732,23140.155931012006,0,0,796289.1153846154,1582260.2788920244,1211589.4,2873857.5258785333,22,
0x94cabad26d4cdc9d183372c7a78cd91755fb252a,2322.009658284379,48,202,0,173,20,18023.85696,104.184144277,6632694.213071802,38339.27290792951,21425.47506682,1071.273753341,7021857.334008929,351092.86670044635,16,10.8125,1.25,1126.49106,414543.3883169876,1339.092191676,438866.0833755581,0,0,1779849.6315789477,3578576.949003553,215129.53488372097,444744.82502206945,27,
0xbb91f7c51f5045c0b2b3ec08c5dd1bb140eb117b,300.03020810842025,54,8,0,11,33,1359.1,123.554545455,916973.939,83361.26718181818,3321.492640058,100.651292123,763688.3817616913,23142.072174596706,21,0.5238095238095238,1.5714285714285714,64.719047619,43665.42566666667,158.166316193,36366.113417223394,0,0,879839.53125,1299855.5738775672,2414501.6999999997,3554128.5765195834,33,
0x49394b0d77c78c050dd71745fb072c63c24c3274,1507.0000448890921,48,2,0,101,8,27356.211,270.853574257,24942262.07867999,246953.08988792083,28863.301264988,3607.912658124,825149.5819929972,103143.6977491246,21,4.809523809523809,0.38095238095238093,1302.676714286,1187726.7656514281,1374.44291738,39292.83723776177,0,0,6688037.0,10071405.071142292,468157.7900000002,1675754.9503901147,25,
0x0fee9101e40787e64107c3dc585937c9f3ddb3a6,234.24998991364944,46,10,0,37,30,235.81197476,6.373296615,113936.368376174,3079.3613074641626,367.8835406,12.262784687,52046.34696548168,1734.878232182723,20,1.85,1.5,11.790598738,5696.8184188087,18.39417703,2602.317348274084,0,0,1409016.2758620686,1728147.6708472096,1368465.7499999998,2054872.5494441513,26,
0xc215d1db699bf66a2caa800d1e1929521eaadca5,595.2783965250333,46,4,0,22,23,8265.172911456,375.689677793,2930328.824461472,133196.76474824874,9823.88684674,427.125515076,720895.9940205894,31343.30408785171,24,0.9166666666666666,0.9583333333333334,344.382204644,122097.03435256134,409.328618614,30037.333084191225,0,0,1881318.1363636362,4344863.219069588,2480536.523809524,3243354.8680139766,26,
0x000423d0b6d207cc2f3765a1b66f85d53783c69e,302.65948892373575,1,1,0,8,33,7.598327143,0.949790893,6052.699400614256,756.587425076782,99.061931458,3.001876711,25729.717027645744,779.6883947771438,11,0.7272727272727273,3.0,0.690757013,550.2454000558414,9.005630133,2339.0651843314313,6,183,795323.5625000001,2499091.759870347,3545172.4285714286,6685406.31631476,1,
0xb0546bd939c589db353f4ff94c1ff36f2b381b84,110.0898866,1,1,0,3,3,0.91,0.303333333,426.4375,142.14583333333331,111,37,52010.19,17336.730000000003,5,0.6,0.6,0.182,85.2875,22.2,10402.038,0,0,58876.5,81609.314937083,57605.0,80484.30804821521,1,
0x93afdab179f5ff4bfca3717d48013f935f45716d,329.5316868000001,2,1,0,5,13,52.05,10.41,10710.885999999999,2142.1771999999996,267.999998,20.615384462,57903.00954947999,4454.077657652308,4,1.25,3.25,13.0125,2677.7214999999997,66.9999995,14475.752387369997,0,0,512503.4166666666,723382.758816515,348733.75,217080.42518749437,1,
0x6546971d7193413f2691ba330c1903390ee028bc,352.099811,2,1,0,3,7,1.2,0.4,565.218,188.406,353.3,50.471428571,165937.47399999996,23705.35342857143,5,0.6,1.4,0.24,113.0436,70.66,33187.49479999999,0,0,20220.0,31729.997617396693,59862.0,73679.11238607588,1,
0x470ad020697a8527457c101459064faaec4408e6,134.145673,2,1,0,7,4,1376.5253,196.646471429,677519.381215,96788.48303071428,1510.677,377.66925,813423.6767100001,203355.91917750004,6,1.1666666666666667,0.6666666666666666,229.420883333,112919.89686916665,251.7795,135570.61278500003,0,0,40446.0,51787.665452306304,744542.6666666666,1129501.152621398,1,
0x35297146be1e7ad8fff430be76bd6a803ce3325b,211.0,2,1,0,47,53,5064.14836657,107.747837587,2822005.6266198508,60042.67290680533,5275.265219814,99.533306034,2923243.53258691,55155.53835069642,9,5.222222222222222,5.888888888888889,562.683151841,313556.18073553895,586.140579979,324804.8369541011,0,0,239808.6923076923,368772.3393705193,236383.06521739127,326742.01931543637,1,
0x7844d57b1d46a2c7df2de239a44bc7de53165248,520.241981,2,1,0,3,6,0.03,0.01,12.2073,4.0691,520.272842,86.712140333,211704.22213822,35284.03702303667,4,0.75,1.5,0.0075,3.051825,130.0682105,52926.055534555,0,0,553.4,1056.9303666751182,1275.0,1656.0440815388943,1,
0xcf99b6be0a2bf5427d98b4c226b300d70471febb,148.93827822,3,1,0,3,9,397.21300305,132.40433435,106743.62700789151,35581.2090026305,656.90327728,72.989253031,183129.6857764038,20347.742864044863,7,0.42857142857142855,1.2857142857142858,56.744714721,15249.08957255593,93.843325326,26161.383682343403,0,0,1257597.6250000002,1139599.4050102415,2727120.5,2278437.34901895,3,
0xcc40e2fe03ac2c13d1cfe34eadb4c7bc010c0e86,1201.81706995,3,1,0,3,5,749.73194574,249.91064858,427174.49860188726,142391.4995339624,826.4960381,165.29920762,543062.9761217324,108612.59522434646,11,0.2727272727272727,0.45454545454545453,68.157449613,38834.0453274443,75.136003464,49369.36146561203,0,0,2921631.0,4753751.408988695,5482915.0,839945.2753138148,3,
0x58732c65cd3aad5fb45d4673d4cd36d9d3e0d812,113.14041788950001,3,1,0,28,8,1061.98011285,37.927861173,333556.71990783705,11912.73999670846,1175.12841906,146.891052383,395808.86750310916,49476.10843788865,10,2.8,0.8,106.198011285,33355.6719907837,117.512841906,39580.886750310914,0,0,2333067.0,3648439.6971569,611501.4814814815,1340094.204919977,3,
0x2cfd7e95d1a82e09ccdbb1998dc9aa4322da0803,148.00031715046038,3,1,0,27,29,1518.78863804,56.251431039,819737.6771904462,30360.65471075727,1666.80029519,57.475872248,888761.7260679308,30646.95607130795,12,2.25,2.4166666666666665,126.565719837,68311.47309920385,138.900024599,74063.47717232756,0,0,614885.5357142856,1521230.724802697,662991.1538461539,1576834.1438762846,2,
0xc403a10cb3a55c0cfdd7b6ad7f9b55dd28c8bce7,338.02989166426164,3,1,0,5,3,0.1,0.02,21.997,4.3994,188.997606,62.999202,62665.936221419994,20888.645407139993,4,1.25,0.75,0.025,5.49925,47.2494015,15666.484055354998,0,0,286.5,65.76093065034893,204.0,278.08032412716057,1,
0xf6add38efb28de7f1bbc99f4261731a9393345a9,619.162081481,3,1,0,7,11,1322.411791729,188.915970247,512028.4143422067,73146.91633460099,1941.57813621,176.507103292,837741.3974628465,76158.30886025878,6,1.1666666666666667,1.8333333333333333,220.401965288,85338.06905703446,323.596356035,139623.56624380776,0,0,293672.6,590210.766647569,1095803.6666666667,1952198.658397415,1,
0x3e42772871f9142ebac642f9156919f2988e697f,207.20591088270504,3,1,0,10,4,0.75,0.075,187.91949999999994,18.79195,103.0667,25.766675,31589.159960999998,7897.2899902499985,4,2.5,1.0,0.1875,46.979874999999986,25.766675,7897.289990249999,0,0,889931.3333333333,1540629.4677424335,757164.2222222222,2243794.4681369984,2,
0xd97ee063770616d0d80cd7849a557a97c2be615e,100.0079,3,1,0,4,6,3139.73555,784.9338875,1469577.4625225002,367394.36563062505,3239.7466,539.957766667,1516009.2755540002,252668.21259233332,5,0.8,1.2,627.94711,293915.4925045,647.94932,303201.8551108,0,0,132097.4,99403.47776511645,180528.33333333334,104179.36543449154,3,
0x3ddb1acec5bf6406e57e968498880648bb891d41,359.145147,3,1,0,3,4,90.85227,30.28409,23239.759952700002,7746.5866509,450,112.5,202778.0,50694.5,5,0.6,0.8,18.170454,4647.95199054,90,40555.6,0,0,455917.6666666667,715021.5117018042,1891799.5,2674807.4694266315,1,
0x45901d24b364b90b01e57601b71b924eea3314a6,249.44792400000003,3,1,0,3,6,141.95,47.316666667,141575.16799999998,47191.72266666666,391.39952,65.233253333,125728.2247133,20954.704118883335,12,0.25,0.5,11.829166667,11797.930666666665,32.616626667,10477.352059441668,0,0,5471013.4,11008383.763271214,1256270.0,1775744.5316717154,1,
0x157c14cbde772b9f9720998760b5bfcdecad3511,504.788358,3,1,0,3,12,20.099,6.699666667,4536.03187,1512.0106233333331,228.97097609,19.080914674,63072.52745247851,5256.043954373209,4,0.75,3.0,5.02475,1134.0079675,57.242744023,15768.131863119628,0,0,558512.4545454546,874851.0785066637,1819095.0,2572173.0414577476,1,
0x2b97ad3317562699b07f5a6bfe6b86d518336676,205.0628602,3,1,0,18,4,1096.4896872,60.916093733,461566.51550270594,25642.584194594776,1100.9526062,275.23815155,492348.86322748597,123087.21580687148,5,3.6,0.8,219.29793744,92313.30310054119,220.19052124,98469.7726454972,0,0,282593.3333333334,379274.7315078258,460022.411764706,1258577.445023699,1,
0x01bc8135fb95ccfd87d3c4bca4374509ff135099,202.253819935,3,1,0,3,3,50.09,16.696666667,12287.488500000001,4095.8295000000003,101.72621222,33.908737407,45538.7890186482,15179.5963395494,5,0.6,0.6,10.018,2457.4977000000003,20.345242444,9107.75780372964,0,0,1842511.0,2589085.6214501676,2677630.0,3708759.510974256,1,
0x7fe7499456088c86dc5620bfa36b58f360967c9c,127.879701,3,1,0,5,9,1013.511237203,202.702247441,344384.55080247513,68876.91016049504,1120.10778991,124.456421101,521036.91363248456,57892.9904036094,5,1.0,1.8,202.702247441,68876.91016049503,224.021557982,104207.38272649691,0,0,485528.12500000006,869938.407892427,1953132.25,3011868.878229083,3,
0x6cd60ff1ede99888eea9688bef2bdeed766d6b66,494.412887328,3,1,0,8,4,7.33,0.91625,1841.7352999999998,230.2169125,502.75130717,125.687826793,234985.0555504871,58746.26388762178,5,1.6,0.8,1.466,368.34705999999994,100.550261434,46997.01111009742,0,0,2070891.0,3583213.967501383,485468.14285714284,572283.0327735362,1,
0x20ad41e2f2bd3d63ab32fed000ee585489611e73,125.02244993943992,3,1,0,3,6,40.000497564,13.333499188,14222.900965704723,4740.9669885682415,165.025572504,27.504262084,58678.22827575656,9779.704712626097,5,0.6,1.2,8.000099513,2844.5801931409446,33.005114501,11735.645655151313,0,0,1678424.2,2877287.4212514297,3321948.5,4697383.1794206975,1,
0xfdeb8cae9c2a91c8f91f86762f0ff28e65532193,121.19513459,3,1,0,5,8,92.178633,18.4357266,30099.265883659995,6019.853176731999,213.37586759,26.671983449,72511.7400027554,9063.967500344424,4,1.25,2.0,23.04465825,7524.816470914999,53.343966898,18127.93500068885,0,0,118621.71428571428,123925.1637369832,886114.0,1114683.6309775673,1,
0x8333a5e327a36200527252725f1caaf460623ec2,148.598929,3,1,0,3,6,52.2,17.4,25379.118000000002,8459.706,200.8,33.466666667,97626.95199999999,16271.158666666666,5,0.6,1.2,10.44,5075.823600000001,40.16,19525.390399999997,0,0,396.4,279.9907141317369,655.0,148.49242404917499,2,
0x6f367941da5308119bb6a4daf1fb280a020d1d06,107.79488097,3,1,0,61,9,111.009,1.819819672,53593.78334999997,878.5866122950822,256.15812397,28.462013774,116923.5013327923,12991.500148088035,6,10.166666666666666,1.5,18.5015,8932.297224999995,42.693020662,19487.25022213205,0,0,347287.5,306859.6956777292,54080.799999999996,173450.201902624,2,
0xb57c2edf090d937a22bcdd3d28e956618c604978,1002.9872721,3,1,0,4,3,40,10,8211.900000000001,2052.975,103,34.333333333,32149.390000000003,10716.463333333333,5,0.8,0.6,8,1642.3800000000003,20.6,6429.878000000001,0,0,678589.0,959324.6989679772,367766.3333333333,336473.41595783364,1,
0xd697d51eca20a4fa041eabac3322b7f385fc4002,190.0877391178588,3,1,0,32,3108,6199.60352,193.73761,1219804.4317279998,38118.888491499994,6389.697013118,2.05588707,1244650.0618063945,400.46655785276363,3,10.666666666666666,1036.0,2066.534506667,406601.4772426666,2129.899004373,414883.3539354648,0,0,102.94657225619565,4914.330631078395,12789.290322580644,48789.90556538892,1,
0x02d78c836049d16cdd50c33ee877af2be7170df4,219.73263158,3,1,0,4,12,140.70736482,35.176841205,89198.1940972488,22299.548524312202,345.44104766,28.786753972,177632.90788496885,14802.742323747401,7,0.5714285714285714,1.7142857142857142,20.101052117,12742.599156749828,49.348721094,25376.12969785269,0,0,1200657.5454545456,1849115.3174117273,80354.0,138821.29007828733,1,
0x1bb0f0b89a38f7a39742a26cea0fdb0c6e97981c,143.76378666,4,1,0,5,5,36.2715,7.2543,14332.701101999999,2866.5402203999997,266.847409612,53.369481922,112268.04217183447,22453.608434366895,6,0.8333333333333334,0.8333333333333334,6.04525,2388.783517,44.474568269,18711.340361972412,0,0,629.25,304.29193767389455,2326110.0,3692257.915054599,2,
0xb38c9cd68d34e66ea84627078bffa0d6c332fa43,143.78789151415037,4,1,0,13,13,469.0033,36.077176923,302935.06079,23302.696983846152,576.606837294,44.3543721,342163.7139540334,26320.285688771797,7,1.8571428571428572,1.8571428571428572,67.000471429,43276.437255714285,82.372405328,48880.53056486191,0,0,1285173.3333333335,3420462.2827941454,431517.24999999994,531621.6136082856,2,
0x074b1c0b10a12645de1c27481a3104d9dd05fa23,298.9694435,4,1,0,9,6,305.467353609,33.940817068,209742.63689938787,23304.73743326532,605.438676609,100.906446102,494120.8341234697,82353.47235391162,9,1.0,0.6666666666666666,33.940817068,23304.73743326532,67.270964068,54902.314902607744,0,0,1035529.8,2311493.8337446847,1248639.125,2135007.586860286,3,
0xa6932fc10f6f97364f02f311a0a9ad8ed43911e0,199.000651,4,1,0,5,4,37.005,7.401,17978.54575,3595.7091499999997,180.02,45.005,92018.6784,23004.6696,7,0.7142857142857143,0.5714285714285714,5.286428571,2568.363678571429,25.717142857,13145.525485714286,0,0,1467490.6666666667,2540415.768945181,1037005.5,2073247.0127196615,4,
0xc519db727c66eb8d3a09dce0c425c2038d381ac7,109.9922983090052,4,1,0,4,9,53.93295416,13.48323854,13224.884652436001,3306.2211631090004,259.07567771,28.786186412,59972.8074477224,6663.645271969155,6,0.6666666666666666,1.5,8.988825693,2204.1474420726668,43.179279618,9995.467907953733,0,0,1342745.25,2117835.1310371333,3083994.3333333335,5339639.581589785,1,
0x277baf1f972d5dfd5e7705f006a2598ca696b232,129.1641396433489,4,3,0,10,17,335.484,33.5484,154003.07404,15400.307404,464.65086007,27.332403534,214666.0480767362,12627.41459274919,6,1.6666666666666667,2.8333333333333335,55.914,25667.17900666667,77.441810012,35777.67467945603,0,0,259609.43749999994,290987.2189770469,415351.0,315824.28451870196,2,
0xde4746e3c524fe1ce6999bf9a08433d7dda507ff,204.84172946354028,4,1,0,34,6,390.6733,11.490391176,87737.96073600001,2580.5282569411766,572.1587849,95.359797483,152733.846224527,25455.641037421163,7,4.857142857142857,0.8571428571428571,55.810471429,12533.994390857144,81.736969271,21819.120889218142,0,0,2868849.6,2264135.675160347,261273.9393939394,417059.8034630299,3,
0x75e6a277f4b08076b6a0acfdf2b70609bf14d691,369.172877,4,1,0,3,13,100.1,33.366666667,68144.361,22714.786999999997,469.27546,36.098112308,321986.35602999997,24768.181233076917,7,0.42857142857142855,1.8571428571428572,14.3,9734.908714285715,67.039351429,45998.050861428565,0,0,18298.583333333332,43654.384733345745,98038.5,15520.286740263531,3,
0x429023047926bb16513c3836cd58ac6ac52868a3,249.495465999,4,1,0,30,3,0.07609,0.002536333,29.187782099999996,0.9729260699999998,500.00050032,166.66683344,216345.22456362878,72115.07485454292,5,6.0,0.6,0.015218,5.837556419999999,100.000100064,43269.04491272576,0,0,433618.5,606200.5221908836,247327.6206896551,1007539.7006306788,2,
0xe3cf5e0d012e0737236b3e24c95d4515eefa6d75,189.6033019502177,4,1,0,261,26,1991.2016,7.629124904,797651.726531,3056.1368832605376,2180.94755316,83.882598198,881786.2954996078,33914.85751921568,7,37.285714285714285,3.7142857142857144,284.457371429,113950.24664728572,311.563936166,125969.47078565825,0,0,386221.68000000005,660296.2957517456,36936.4576923077,218684.43557272814,3,
0x26e439fac1666a555d167c6b7c028afeeb476c82,172.56970060999996,4,1,0,12,13,307.86,25.655,350370.20540000004,29197.51711666667,490.43305011,37.725619239,419602.44920031057,32277.11147694697,11,1.0909090909090908,1.1818181818181819,27.987272727,31851.836854545458,44.584822737,38145.677200028236,0,0,1411353.8333333335,4451898.615991503,186456.63636363635,238335.60723537416,1,
0x891d1a3c9aa9ac91b17efff1984d195aa1fed30c,152.71514885,4,1,0,3,7,52,17.333333333,11633.68,3877.8933333333334,109.89,15.698571429,38275.80610000001,5467.972299999999,5,0.6,1.4,10.4,2326.736,21.978,7655.161220000002,0,0,1555160.5,1050496.3000001,852808.0,1205288.964376593,3,
0xa0154a8b1d0a5d6fc5bd3cbcd7a58ed8c18fb55d,150.03228164,4,1,0,5,4,30550.95890436,6110.191780872,10552990.895973343,2110598.179194669,30700.9919,7675.247975,10584994.754421,2646248.68860525,4,1.25,1.0,7637.73972609,2638247.723993336,7675.247975,2646248.68860525,0,0,518301.3333333333,468241.02513698366,724197.0,559647.1908664125,2,
0x047e87273e152e3b54899c350fc54fe9c8b7532a,115.37715553788095,4,24,0,8,15,302.64,37.83,141047.1752,17630.8969,420.9264,28.06176,180968.661372,12064.577424800002,8,1.0,1.875,37.83,17630.8969,52.6158,22621.0826715,0,0,789017.2142857142,2146157.1342422604,1013209.5714285715,952017.5169079711,2,
